Entry,Reviewed,Entry Name,Protein names,Gene Names,B,A,D,C,E,F,G,H,I,C,D,A,B,E,F,H,I,G,A,B,D,C,E,F,I,H,G
A0A2I2V2Q8,unreviewed,A0A2I2V2Q8_FELCA,protein disulfide-isomerase (EC 5.3.4.1),TXNDC5,17.97243289,17.56581331,19.20095374,16.34074008,17.40002482,17.08671987,18.05225269,18.14076528,18.60242919,19.63569462,13.46939676,19.68092483,15.86676494,15.45932514,15.33779903,17.17282274,16.96647744,15.69499564,14.50271369,17.79838173,16.33928248,15.89471231,18.20436025,18.57920156,17.4833834,18.70635233,17.80392682
A0A2I2V0W1,unreviewed,A0A2I2V0W1_FELCA,"Thioredoxin reductase 1, cytoplasmic (EC 1.11.1.2) (EC 1.8.1.9) (Peroxidase TXNRD1) (Thioredoxin reductase TR1)",TXNRD1,21.2779602,20.96093831,20.23128167,22.32910147,20.04061833,19.84014678,21.5043287,20.62409888,20.47448743,21.04934472,17.8523599,17.63297088,23.48841794,19.22857215,19.90265031,17.91426495,18.90882502,20.73350889,19.25310108,18.79889516,19.07310939,19.31712938,17.85765613,18.9469462,18.57873919,19.17264403,20.22721193
P63052,reviewed,RL40_FELCA,Ubiquitin-ribosomal protein eL40 fusion protein (Ubiquitin A-52 residue ribosomal protein fusion product 1) [Cleaved into: Ubiquitin; Large ribosomal subunit protein eL40 (60S ribosomal protein L40) (CEP52)],UBA52 UBCEP2,27.38068163,27.77344157,27.45934065,26.61649016,26.80836297,26.02720195,26.04395381,27.09785238,26.94303611,22.72904434,21.77914997,22.05034872,21.84577458,22.01447813,22.21182313,22.17154935,22.02652927,22.06700857,21.71309226,23.36293521,22.37491123,22.83120488,21.9964602,22.25371308,21.24387398,22.16944471,21.95026241
A0A2I2UFV8,unreviewed,A0A2I2UFV8_FELCA,E2 ubiquitin-conjugating enzyme (EC 2.3.2.23),UBE2G2,24.67678959,24.46170772,24.76106316,24.95233141,23.06791148,21.71732862,22.07162568,24.59982559,24.31554814,16.07202205,14.77930131,15.6597215,15.7806625,17.20668264,16.36032582,19.04912545,15.32702814,16.53125482,16.89567379,16.15344977,16.16031183,17.8097753,17.41739087,15.29119387,14.8471472,15.07151268,16.64489877
A0A337S307,unreviewed,A0A337S307_FELCA,E2 ubiquitin-conjugating enzyme (EC 2.3.2.23),UBE2L3,10,15.30164852,15.61134545,16.53190657,17.99225222,15.81593054,16.4088446,18.25917929,18.9925745,10,14.69617054,10,15.42615742,10,15.46015669,15.90560436,16.42096763,10,15.04250216,10,18.24322274,10,14.33316482,15.2969988,15.45386451,16.15953953,14.79189414
M3X7A8,unreviewed,M3X7A8_FELCA,Ubiquitin like 7,UBL7,22.23818325,22.58252708,24.03622192,20.46903494,18.68066992,18.22239541,18.51931625,22.07694336,22.90522022,14.52453498,12.03313341,11.16638276,13.89088843,13.29861123,15.00007679,15.67205949,12.59702623,13.77122208,15.20825282,14.31129546,13.16326863,10,15.31770096,15.27653521,13.6465165,17.1526273,12.94084365
M3VWB5,unreviewed,M3VWB5_FELCA,UDP-glucose glycoprotein glucosyltransferase 1,UGGT1,21.94840982,21.22290188,20.36690074,20.19778101,19.6430318,21.30294562,23.64368425,20.32858586,20.63514986,20.91059859,20.25072629,19.55235715,20.80638516,21.71554508,20.09791718,20.80271153,19.07902986,25.10477513,19.54157839,20.46233651,20.93006756,20.69929604,21.44309348,20.97728018,19.2698246,20.75424848,25.18442625
M3W230,unreviewed,M3W230_FELCA,Uromodulin,UMOD,32.65964359,33.24557912,33.22158433,33.25925311,31.75205415,30.63771418,31.06245014,32.49916657,32.90369985,21.65334571,21.44010938,21.84712902,21.65189527,20.95671931,21.08897802,20.78900602,20.09510639,20.96288509,21.54055213,22.33811594,21.08883895,21.17918699,21.41736936,21.39443681,21.09754029,20.67761488,21.42135844
A0A337S3Y7,unreviewed,A0A337S3Y7_FELCA,Uroplakin-1b (Uroplakin Ib),UPK1B,16.95166027,16.36005109,15.13697346,16.24834385,17.32376738,16.85237698,15.77118036,19.42125317,18.46075945,14.68538123,16.4021528,16.31933012,13.93819824,13.98015938,14.47852374,15.03623253,17.43981648,14.92624087,13.12572853,12.93633097,13.05447427,15.05508358,15.04046281,16.96403385,15.10953053,14.11194829,15.99088652
M3WUK1,unreviewed,M3WUK1_FELCA,Uroplakin 2,UPK2,19.81308671,20.20517393,17.78772649,18.33552419,19.47498063,17.81505572,17.30695883,20.4720398,19.49818415,12.08382483,11.81611436,10,14.62388564,14.63193416,10,13.00089885,10,10,12.0794294,11.14890159,10,10,12.22224861,10,10,10,10
A0A5F5XVJ0,unreviewed,A0A5F5XVJ0_FELCA,Uroplakin 3A,UPK3A,17.6634837,17.76969954,16.71668746,16.89500554,16.96443167,15.32269938,16.06760667,18.48925818,18.39170632,16.53018238,16.79440976,16.21372829,16.5844135,13.56056815,17.55244094,16.61053033,17.2614855,17.48606498,13.00561405,15.99709279,11.13703821,15.45131131,15.29852161,12.72113765,15.50247248,16.72932219,16.14875672
A0A5F5XS01,unreviewed,A0A5F5XS01_FELCA,Ubiquitin-related modifier 1,URM1,19.85258296,20.03614944,19.0359687,16.83071801,16.95228052,17.10754944,16.3336113,19.15124856,18.54864227,15.14667404,18.42274044,13.19914344,17.66732388,18.30390163,19.09548979,16.42611358,17.06707485,18.22903064,18.68893368,18.08127602,18.31200883,18.64043128,18.79158085,18.04685458,17.92923055,14.53944921,19.15321426
A0A2I2U2G1,unreviewed,A0A2I2U2G1_FELCA,USH1 protein network component harmonin,USH1C,15.70629735,10,11.720437,14.08849234,12.44776142,16.24553863,14.64001948,10,16.98359098,12.88746888,12.32744397,14.12936828,13.2569913,14.939973,15.40321911,12.40228751,13.64296918,15.88763278,14.46419799,12.33319557,13.19134625,13.81545347,10.12220138,13.34347175,10,15.36919085,12.96582339
A0A5F5Y2F0,unreviewed,A0A5F5Y2F0_FELCA,VAMP associated protein B and C,VAPB,22.46072525,22.07324093,21.73319495,22.90532115,20.630134,19.8181404,20.73390374,22.00788814,21.41725551,18.12338843,17.8986986,17.16507136,17.18475274,18.00670535,17.68308182,17.88272335,17.75132605,16.58954376,17.16314931,18.63924675,19.01606307,16.31361557,17.94369233,18.62474484,17.38857053,16.36304808,17.21107587
M3WEQ2,unreviewed,M3WEQ2_FELCA,Vasorin,VASN,26.8142398,27.31404614,26.90284164,27.2749083,25.78140564,25.06714404,26.37401846,26.84253549,27.06033244,20.49299289,19.10837691,19.85411229,19.14353957,20.24860388,19.66716082,20.77568232,20.26448878,20.28012305,18.91714692,19.57058938,19.48210093,18.638477,19.04632627,21.46790556,19.64739802,19.87333572,20.46902124
M3WIA9,unreviewed,M3WIA9_FELCA,Vesicle amine transport 1,VAT1,21.76089163,21.81152826,21.202079,21.65684266,21.82283178,20.3572618,17.62927182,20.97763128,20.50569632,21.63126418,21.49860263,21.05223315,21.42695437,21.48479415,20.9942147,21.41329826,20.0540015,20.20534599,21.59999861,21.78488503,22.76644961,21.55139129,21.54797531,21.40033112,20.7456559,20.72202977,20.64773421
A0A337RXZ6,unreviewed,A0A337RXZ6_FELCA,Vascular cell adhesion molecule 1,VCAM1,26.31104938,27.94572951,28.22898677,28.72137537,28.43957242,27.06633956,27.55936795,27.79992316,28.72703836,24.61413263,23.9522737,23.74572839,24.45430822,23.29941875,24.00550813,24.77501611,24.0062163,24.28545438,23.82342644,23.1653138,23.9977195,24.19705053,23.87649031,24.65062643,23.36395753,23.90004357,24.5350322
M3WED4,unreviewed,M3WED4_FELCA,Vascular cell adhesion molecule 1,VCAM1,22.98297276,25.17441496,25.61733386,26.33837173,25.90769551,24.90485685,25.68192507,25.3690561,26.49849019,20.84590005,20.16137015,20.43913752,20.40562559,20.64262801,20.86385655,20.90763846,20.52197583,21.03240991,20.16687313,20.34932759,20.32630005,20.71561896,20.50258539,20.60556839,20.4707017,20.77741902,20.92010029
A0A2I2UH10,unreviewed,A0A2I2UH10_FELCA,Versican core protein (Chondroitin sulfate proteoglycan core protein 2) (Large fibroblast proteoglycan) (PG-M),VCAN,18.96306692,19.84733176,19.27914056,15.98104382,14.81343002,14.31318488,15.14389667,19.33884868,18.79642386,17.30029251,15.86306173,14.70143189,17.61022243,13.75450773,13.45543883,15.95523283,16.13661114,14.66856291,17.74597287,15.07100564,14.35716589,12.81287372,12.57617459,13.46776839,18.00352026,14.55276333,15.46896939
M3VW05,unreviewed,M3VW05_FELCA,Transitional endoplasmic reticulum ATPase (EC 3.6.4.6) (15S Mg(2+)-ATPase p97 subunit) (Valosin-containing protein),VCP,19.77712898,19.94537369,18.93001439,16.95244744,19.90704082,19.24754162,20.16798502,20.099805,20.52479247,18.61267073,18.2332906,17.67799245,17.6182187,17.68222985,19.21736979,18.74491335,20.40459885,19.72528512,18.05154652,19.01456984,17.48364888,19.85679204,16.90340677,19.58260888,16.51272523,18.61007812,18.50383666
A0A2I2UXU4,unreviewed,A0A2I2UXU4_FELCA,Voltage-dependent anion-selective channel protein 1,VDAC1,23.89101136,23.21298679,24.25566227,23.9429484,24.13380603,22.51709939,21.77145873,23.95829589,24.56516924,22.33871113,23.70440625,21.72931792,23.09933842,22.98084845,23.1162309,23.22385467,24.26416325,23.52467818,22.84545897,23.53307419,24.07356976,23.80030148,23.2639844,23.7389106,23.87324375,24.26341976,23.81547441
M3X2J1,unreviewed,M3X2J1_FELCA,Voltage-dependent anion-selective channel protein 2,VDAC2,23.89958619,23.42499871,24.4755668,24.25757462,24.6217702,22.59752241,21.42863957,23.75613777,24.38435102,19.42627004,18.51405499,19.18224944,19.81377535,18.66787314,19.91056951,20.31109649,21.16510855,19.26833644,19.59289023,19.38618436,19.07134081,19.22708676,19.22023095,19.82650763,20.50319877,22.73492219,19.48849333
A0A2I2V1K5,unreviewed,A0A2I2V1K5_FELCA,Voltage-dependent anion-selective channel protein 3,VDAC3,21.79364985,20.38323537,21.56692046,20.52911492,22.45935422,18.95293166,20.26362238,21.23831918,22.6586978,15.57839277,16.1387529,14.72724232,15.86887093,17.27314825,19.21013514,19.1536483,17.43450872,17.72605508,16.41537997,16.66347265,16.89789371,17.17758642,16.22181599,16.76083384,18.56067829,19.41195015,19.10567789
M3VYE6,unreviewed,M3VYE6_FELCA,Villin-1,VIL1,25.71584994,24.41593562,23.76994723,23.21344351,22.08644348,23.41580242,24.190509,23.82270947,23.57902766,21.40809364,21.96524304,19.91061285,22.74681909,22.87852516,22.49833671,20.89625766,28.01734305,23.27446787,21.05574486,20.71100458,22.68857668,22.35966638,22.24610743,22.6341673,21.31412051,26.34121147,20.24540396
A0A2I2U8W9,unreviewed,A0A2I2U8W9_FELCA,Vimentin,VIM,23.89897173,25.24314791,24.31361459,23.67925223,24.50028962,23.44933295,23.99585285,24.34561699,23.83867451,21.33030865,20.8068627,20.9650213,20.77927969,22.2658723,21.18201106,20.84547354,21.5761357,22.47947873,19.86386991,21.81141595,20.41747455,21.44742078,22.41279834,22.23951699,22.68058133,22.51739629,22.0246694
A0A337SUD5,unreviewed,A0A337SUD5_FELCA,Vasoactive intestinal peptide receptor 1,VIPR1,19.88332788,20.34066812,20.46063441,20.61739488,14.13425471,18.57005782,18.50509296,20.65804657,20.37536078,13.93273376,12.72873567,14.32840441,14.29989724,14.15682096,13.49970181,15.61659969,14.58455695,15.73375072,14.01695649,13.29427535,14.4637216,14.36043163,14.19512072,14.25160028,13.8076433,15.81910185,16.45593417
A0A2I2UCX4,unreviewed,A0A2I2UCX4_FELCA,Very low density lipoprotein receptor,VLDLR,18.0198703,18.18346194,20.18345839,18.70052098,16.99998082,17.56218033,17.49318925,19.63253515,17.37508763,10,13.09018984,10,12.8825013,12.69895704,10,14.56776952,10,10,10,11.87080102,10,12.45197793,12.40609993,10,13.14265468,13.81838499,10
M3W8U6,unreviewed,M3W8U6_FELCA,Vitelline membrane outer layer 1 homolog,VMO1,27.02449507,27.19416683,27.24462701,27.6775576,26.24420697,25.78550671,26.71742291,26.65346228,26.39605063,21.38218487,22.85483966,21.63659873,21.78615926,21.84567835,22.93798855,21.83047909,21.34586898,20.97129834,22.07500408,20.44603746,21.17087489,21.5564352,21.89707044,21.16276518,21.16077422,21.54043503,22.99265884
A0A5F5XTH2,unreviewed,A0A5F5XTH2_FELCA,Vanin 1,VNN1,23.89475458,23.55291514,23.01955304,24.04937784,20.56478738,25.55748366,24.25796005,23.38375621,22.04689598,25.4673789,25.00403509,27.01923648,26.90121147,21.5977316,27.19726644,20.3169122,25.93262503,27.23856508,27.27015999,26.98439522,25.20296266,25.07695257,21.37899464,27.09275513,25.9987212,19.70618013,26.99129606
A0A2I2UUX6,unreviewed,A0A2I2UUX6_FELCA,Vanin 1,VNN1,25.20998679,25.81161566,24.05995915,24.37755471,22.10916019,25.87507835,24.85304451,20.47403834,23.10895454,26.1946379,25.70933097,27.70457661,27.48571369,21.99052929,27.68536236,20.50250103,26.80422344,27.8951493,28.10328652,27.27783123,26.08082404,25.72011967,21.9793436,27.66864852,26.71003193,20.33716248,27.82192745
A0A337S0D4,unreviewed,A0A337S0D4_FELCA,Vanin 1,VNN1,22.43741305,22.89552752,21.62754568,21.74372842,16.11816621,23.46205851,22.39660483,15.35326137,21.14020695,23.55279433,23.31506789,25.39615198,25.04058075,19.46415869,25.07567111,18.66427964,23.21262935,24.86557078,25.65318506,24.68724942,23.55683476,23.34859432,19.50925493,25.07489737,23.6200827,18.55103181,24.8396064
A0A5F5XLU4,unreviewed,A0A5F5XLU4_FELCA,Pantetheinase (EC 3.5.1.92) (Pantetheine hydrolase) (Vascular non-inflammatory molecule 1),VNN1,21.50446306,21.64487368,22.24717257,22.55634481,21.4861359,22.39198077,21.53710716,22.03506795,21.38116426,21.54281152,17.54980422,18.30015105,17.75101762,16.54361853,23.49527563,17.5532151,17.22694076,19.07618,17.92607537,18.36264629,17.11787138,18.70221703,18.11062562,17.8944992,17.52509729,17.97487115,18.08690487
A0A5F5XLV1,unreviewed,A0A5F5XLV1_FELCA,Pantetheinase (EC 3.5.1.92) (Pantetheine hydrolase) (Vascular non-inflammatory molecule 1),VNN1,20.60129767,21.22639257,21.13205942,20.70724118,22.06038174,21.18504038,21.80058204,21.05228695,21.4672433,18.77493272,14.38988481,17.79726486,17.54690916,17.25546806,16.01568151,16.53792865,20.38704354,19.87978351,17.70125926,14.84109358,14.96170007,16.88544746,17.07716468,18.9399724,16.99006362,20.70359188,19.52775239
A0A337SIC4,unreviewed,A0A337SIC4_FELCA,Vacuolar protein sorting-associated protein 16 homolog,VPS16,19.97014799,21.62928228,20.3096527,19.41652754,18.05973158,18.26823122,18.69920822,19.70725661,19.80557907,18.89545533,16.87716902,19.15678951,18.08427672,18.937767,17.46535231,19.20621982,18.18911246,18.3485984,14.95327687,18.27263387,19.1935692,18.2154417,18.71565284,17.18861847,17.54736122,16.16469118,15.94429496
A0A5F5XEZ3,unreviewed,A0A5F5XEZ3_FELCA,Vacuolar protein sorting-associated protein 18 homolog,VPS18,21.89753447,22.0259054,22.51982884,22.17805036,22.16408866,21.45014766,22.3260036,22.88756877,22.56720728,16.8997409,16.59470172,16.13647598,17.97081281,15.63566377,17.42049839,18.05533267,19.1561625,15.88722915,17.46963415,16.2992292,16.84829849,16.41404808,15.84757832,17.5257402,17.86800867,18.91300809,18.47253168
A0A5F5XGU3,unreviewed,A0A5F5XGU3_FELCA,VPS18 core subunit of CORVET and HOPS complexes,VPS18,22.45450345,23.50827779,23.13456155,22.89828927,21.81315907,21.63067959,22.45344487,22.77010501,22.93034975,22.76917043,23.59232643,25.17754078,23.21259021,19.5000245,23.89418298,19.96010706,18.51730699,18.85770938,24.59142517,19.57379251,20.39032383,22.5210128,20.44359036,20.99238934,19.33178097,20.87097156,19.95030736
A0A2I2UFC7,unreviewed,A0A2I2UFC7_FELCA,Vacuolar protein-sorting-associated protein 25 (ESCRT-II complex subunit VPS25),VPS25,20.38434184,20.27690013,19.93831258,19.09234367,18.25549956,18.23213634,17.05412193,19.27066529,19.38363833,17.25603713,15.50106211,15.14175167,16.61799224,15.97811823,17.10198099,15.70901185,17.38312317,17.18117661,15.12250737,15.95271041,17.38773565,16.76521589,15.78190462,15.74846128,15.85082451,17.61306995,16.2214997
A0A5F5XWJ8,unreviewed,A0A5F5XWJ8_FELCA,Vacuolar protein sorting-associated protein 28 homolog,VPS28,21.67450741,20.07752437,21.08272574,20.30707721,18.21174046,18.61701208,19.07297111,20.70941144,20.68474492,20.0430309,20.28479704,21.31484692,21.18607145,16.16913024,19.54811212,20.73808879,19.40491112,19.45258395,18.99686066,18.14318886,18.89999043,17.98400435,19.15244742,19.41479045,18.35330062,20.19294201,18.28115469
A0A337SJF6,unreviewed,A0A337SJF6_FELCA,VPS37D subunit of ESCRT-I,VPS37D,21.48529707,21.7406695,21.26519209,20.46598352,19.11893909,18.08077589,19.99658395,20.23623132,20.27159237,18.41265487,18.92802329,18.85645125,18.98589188,17.96380009,18.81724661,18.53111282,19.84934496,20.1465585,15.74717337,18.9703955,17.40905529,17.9050034,17.70027812,18.218873,19.72084353,20.5776841,18.90472792
A0A2I2UNJ3,unreviewed,A0A2I2UNJ3_FELCA,vesicle-fusing ATPase (EC 3.6.4.6),VPS4A,25.45208966,25.22647241,24.79584852,24.157936,23.50504373,22.83177644,22.94663507,24.09038014,24.03611939,20.10546168,19.4773861,19.06574867,19.4755848,22.88492751,20.52989161,21.4746023,23.17963029,24.5524294,19.37171876,19.54020649,20.38711787,19.95025102,21.83074501,21.69866556,20.13370902,21.51962275,19.05498054
M3WXF7,unreviewed,M3WXF7_FELCA,vesicle-fusing ATPase (EC 3.6.4.6),VPS4B,22.43561117,21.09698657,20.78542509,20.92010835,20.33959104,19.67216121,20.46002774,21.64626231,21.24322987,19.09059558,19.01453835,18.90319431,17.85837339,18.61113636,19.04145434,19.43379369,18.89297103,20.03012499,18.05298227,18.51819594,19.51917642,18.70421891,19.44328845,19.21379828,17.96648831,20.30708529,21.69202773
A0A5F5XJU3,unreviewed,A0A5F5XJU3_FELCA,V-set and immunoglobulin domain containing 4,VSIG4,20.96147637,19.81545253,19.99710069,18.88217903,23.13372541,20.5992023,21.38192326,21.77331432,22.06788976,16.71195119,17.21167649,18.53992672,17.85563072,16.76932132,17.3465052,20.42035634,16.49020418,15.87293732,18.72310339,17.80839093,18.65334838,16.4059464,16.93293035,19.02209435,18.93159166,17.83314309,17.31289298
M3WEH0,unreviewed,M3WEH0_FELCA,V-set and transmembrane domain containing 2B,VSTM2B,21.22775727,22.67951071,20.96034317,19.75321002,18.73615798,19.99235346,19.35944375,20.69401153,21.17239114,14.4338892,14.45018617,17.75571917,14.74198969,15.94394091,15.31938216,18.64126403,13.44119062,16.27295141,15.5794812,14.88275481,16.18343646,15.66730979,12.33445449,16.6599908,18.37495242,14.9074734,18.19146027
M3XCE8,unreviewed,M3XCE8_FELCA,V-set and transmembrane domain containing 5,VSTM5,19.25181978,18.34803937,18.90902669,18.92860774,16.83199,16.18361973,17.55287149,18.7481895,18.75862684,16.38608637,15.45000155,15.57773992,14.70849655,15.49855949,15.47559156,13.65965802,14.98232018,14.86737826,13.54796046,14.05498679,20.26900714,13.40026799,15.43758023,15.85645764,15.68498679,15.75739979,15.2556611
A0A337S1D0,unreviewed,A0A337S1D0_FELCA,Vesicle trafficking 1,VTA1,23.06424458,22.31587938,22.31051026,22.01767613,20.93282009,21.19285559,20.90759779,22.19175178,21.78021023,20.80611983,20.53943615,21.36482229,20.33306925,22.45098131,22.01350339,21.71800806,20.15765597,19.89805181,19.83042126,20.77246173,21.17466376,22.83651134,21.34859178,19.96604331,20.89501535,21.55475919,21.6482516
M3W9I5,unreviewed,M3W9I5_FELCA,Vitronectin,VTN,27.72368712,27.26335058,27.51187751,27.93183397,27.01914345,26.78098111,27.31966179,28.51537554,27.51236831,27.66545236,27.10611518,27.14351673,27.28322152,27.25737751,27.2979946,28.1354887,27.91370466,27.79869953,27.28774283,27.16368409,27.3324852,26.77823062,27.61717945,27.50713717,28.09274391,27.97804541,27.88614288
M3WSQ2,unreviewed,M3WSQ2_FELCA,von Willebrand factor A domain-containing protein 1,VWA1,20.12879433,20.26194901,19.86501994,19.92177631,16.77967156,18.24880239,18.49824334,19.04784678,19.22519498,18.19214103,17.556354,16.6742728,12.6514681,17.17558195,19.10465733,19.54980392,15.48518817,18.70994163,15.49438928,17.76271412,17.44962791,18.5739819,16.64793479,19.94496573,18.60953761,18.4999631,16.08436253
M3XCS6,unreviewed,M3XCS6_FELCA,von Willebrand factor C and EGF domains,VWCE,20.50145244,21.37531581,19.14487741,19.95030149,19.42385334,17.69281455,18.74050331,19.70485648,19.62390136,18.04685993,18.66645413,18.52405581,17.78082025,19.38118583,16.15802454,17.1861027,18.12665655,17.54265064,18.39264444,17.38854566,20.88214072,17.94683429,18.59919183,18.16918838,17.04541769,16.08065007,18.215234
A0A061DD19,unreviewed,A0A061DD19_FELCA,von Willebrand factor (vWF),VWF,23.25252405,23.38315011,23.900728,22.98189766,22.33113125,22.00739821,21.67868672,22.67409862,23.12695619,23.46137531,22.08627754,22.69346763,23.51404078,22.74628438,22.73411209,22.24331917,22.05260538,22.32779925,22.22608112,22.72723658,22.79586674,22.56917789,22.24598566,22.54323562,22.64020079,24.5096958,23.32400156
