Entry Name,Protein names,Gene Names,URINE,PLASMA,SERUM,BIOFLUID
A0A2I2U1M4_FELCA,Tubulin alpha-1A chain,TUBA1A,21.490,22.186,22.641,SERUM
A0A2I2UVC7_FELCA,Tubulin alpha chain,TUBA1A,20.095,17.994,18.029,URINE
A0A2I2UZ20_FELCA,Tubulin alpha chain,TUBA4A,20.857,18.697,18.339,URINE
A0A2I2UXF6_FELCA,Tubulin beta chain,TUBB2B,17.857,16.761,16.308,URINE
A0A2I2UBF3_FELCA,Tubulin beta chain,TUBB4A,20.190,19.853,20.426,URINE+SERUM+PLASMA
A0A5F5XDY3_FELCA,Tubulin beta 4B class IVb,TUBB4B,20.397,14.457,14.264,URINE
A0A2I2UAT5_FELCA,Tubulin beta chain,TUBB6,22.956,19.274,19.364,URINE
A0A5F5XBV5_FELCA,Tubulin gamma complex associated protein 6,TUBGCP6,22.430,17.694,17.636,URINE
M3X4Y2_FELCA,Twisted gastrulation BMP signaling modulator 1,TWSG1,22.357,18.766,18.734,URINE
A0A337RU81_FELCA,Thioredoxin,TXN,23.143,19.774,20.773,URINE
A0A2I2V2Q8_FELCA,protein disulfide-isomerase (EC 5.3.4.1),TXNDC5,17.818,16.587,17.257,URINE
A0A2I2V0W1_FELCA,"Thioredoxin reductase 1, cytoplasmic (EC 1.11.1.2) (EC 1.8.1.9) (Peroxidase TXNRD1) (Thioredoxin reductase TR1)",TXNRD1,20.809,19.635,19.025,URINE
RL40_FELCA,Ubiquitin-ribosomal protein eL40 fusion protein (Ubiquitin A-52 residue ribosomal protein fusion product 1) [Cleaved into: Ubiquitin; Large ribosomal subunit protein eL40 (60S ribosomal protein L40) (CEP52)],UBA52 UBCEP2,26.906,22.100,22.211,URINE
A0A2I2UFV8_FELCA,E2 ubiquitin-conjugating enzyme (EC 2.3.2.23),UBE2G2,23.847,16.307,16.255,URINE
A0A337S307_FELCA,E2 ubiquitin-conjugating enzyme (EC 2.3.2.23),UBE2L3,16.102,13.101,14.369,URINE+SERUM
M3X7A8_FELCA,Ubiquitin like 7,UBL7,21.081,13.550,14.113,URINE
M3VWB5_FELCA,UDP-glucose glycoprotein glucosyltransferase 1,UGGT1,21.032,20.924,21.029,URINE+SERUM+PLASMA
M3W230_FELCA,Uromodulin,UMOD,32.360,21.165,21.351,URINE
A0A337S3Y7_FELCA,Uroplakin-1b (Uroplakin Ib),UPK1B,16.947,15.245,14.599,URINE
M3WUK1_FELCA,Uroplakin 2,UPK2,18.968,11.795,10.606,URINE+SERUM
A0A5F5XVJ0_FELCA,Uroplakin 3A,UPK3A,17.142,16.510,14.666,URINE+SERUM
A0A5F5XS01_FELCA,Ubiquitin-related modifier 1,URM1,18.205,17.062,18.020,URINE
A0A2I2U2G1_FELCA,USH1 protein network component harmonin,USH1C,13.537,13.875,12.845,PLASMA
A0A5F5Y2F0_FELCA,VAMP associated protein B and C,VAPB,21.531,17.587,17.629,URINE
M3WEQ2_FELCA,Vasorin,VASN,26.603,19.982,19.679,URINE
M3WIA9_FELCA,Vesicle amine transport 1,VAT1,20.858,21.085,21.418,URINE+SERUM+PLASMA
A0A337RXZ6_FELCA,Vascular cell adhesion molecule 1,VCAM1,27.867,24.126,23.946,URINE
M3WED4_FELCA,Vascular cell adhesion molecule 1,VCAM1,25.386,20.647,20.537,URINE
A0A2I2UH10_FELCA,Versican core protein (Chondroitin sulfate proteoglycan core protein 2) (Large fibroblast proteoglycan) (PG-M),VCAN,17.386,15.494,14.895,URINE
M3VW05_FELCA,Transitional endoplasmic reticulum ATPase (EC 3.6.4.6) (15S Mg(2+)-ATPase p97 subunit) (Valosin-containing protein),VCP,19.506,18.657,18.280,URINE
A0A2I2UXU4_FELCA,Voltage-dependent anion-selective channel protein 1,VDAC1,23.583,23.109,23.690,URINE+SERUM+PLASMA
M3X2J1_FELCA,Voltage-dependent anion-selective channel protein 2,VDAC2,23.650,19.584,19.895,URINE
A0A2I2V1K5_FELCA,Voltage-dependent anion-selective channel protein 3,VDAC3,21.094,17.012,17.468,URINE
M3VYE6_FELCA,Villin-1,VIL1,23.801,22.622,22.177,URINE
A0A2I2U8W9_FELCA,Vimentin,VIM,24.141,21.359,21.713,URINE
A0A337SUD5_FELCA,Vasoactive intestinal peptide receptor 1,VIPR1,19.283,14.320,14.518,URINE
A0A2I2UCX4_FELCA,Very low density lipoprotein receptor,VLDLR,18.239,11.471,11.521,URINE
M3W8U6_FELCA,Vitelline membrane outer layer 1 homolog,VMO1,26.771,21.843,21.556,URINE
A0A5F5XTH2_FELCA,Vanin 1,VNN1,23.370,25.186,25.078,URINE+PLASMA
A0A2I2UUX6_FELCA,Vanin 1,VNN1,23.987,25.775,25.744,URINE+PLASMA
A0A337S0D4_FELCA,Vanin 1,VNN1,20.797,23.176,23.205,URINE+SERUM
A0A5F5XLU4_FELCA,Pantetheinase (EC 3.5.1.92) (Pantetheine hydrolase) (Vascular non-inflammatory molecule 1),VNN1,21.865,18.782,17.967,URINE
A0A5F5XLV1_FELCA,Pantetheinase (EC 3.5.1.92) (Pantetheine hydrolase) (Vascular non-inflammatory molecule 1),VNN1,21.248,17.621,17.514,URINE
A0A337SIC4_FELCA,Vacuolar protein sorting-associated protein 16 homolog,VPS16,19.541,18.351,17.355,URINE
A0A5F5XEZ3_FELCA,Vacuolar protein sorting-associated protein 18 homolog,VPS18,22.224,17.084,17.295,URINE
A0A5F5XGU3_FELCA,VPS18 core subunit of CORVET and HOPS complexes,VPS18,22.621,21.720,20.963,URINE
A0A2I2UFC7_FELCA,Vacuolar protein-sorting-associated protein 25 (ESCRT-II complex subunit VPS25),VPS25,19.099,16.430,16.272,URINE
A0A5F5XWJ8_FELCA,Vacuolar protein sorting-associated protein 28 homolog,VPS28,20.049,19.794,18.824,URINE
A0A337SJF6_FELCA,VPS37D subunit of ESCRT-I,VPS37D,20.296,18.943,18.350,URINE
A0A2I2UNJ3_FELCA,vesicle-fusing ATPase (EC 3.6.4.6),VPS4A,24.116,21.194,20.387,URINE
M3WXF7_FELCA,vesicle-fusing ATPase (EC 3.6.4.6),VPS4B,20.955,18.986,19.269,URINE
A0A5F5XJU3_FELCA,V-set and immunoglobulin domain containing 4,VSIG4,20.957,17.469,17.958,URINE
M3WEH0_FELCA,V-set and transmembrane domain containing 2B,VSTM2B,20.508,15.667,15.865,URINE
M3XCE8_FELCA,V-set and transmembrane domain containing 5,VSTM5,18.168,15.178,15.474,URINE
A0A337S1D0_FELCA,Vesicle trafficking 1,VTA1,21.857,21.031,21.114,URINE+SERUM+PLASMA
M3W9I5_FELCA,Vitronectin,VTN,27.509,27.511,27.516,URINE+SERUM+PLASMA
M3WSQ2_FELCA,von Willebrand factor A domain-containing protein 1,VWA1,19.109,17.233,17.674,URINE
M3XCS6_FELCA,von Willebrand factor C and EGF domains,VWCE,19.573,17.935,18.080,URINE
A0A061DD19_FELCA,von Willebrand factor (vWF),VWF,22.815,22.651,22.842,URINE+SERUM+PLASMA
A0A337S7R6_FELCA,von Willebrand factor (vWF),VWF,15.574,15.895,13.719,URINE+PLASMA
M3W7M9_FELCA,WDFY family member 4,WDFY4,15.618,14.072,14.054,URINE
A0A2I2UEP1_FELCA,WD repeat domain 1,WDR1,21.842,21.810,21.977,URINE+SERUM+PLASMA
A0A5F5XN85_FELCA,WD repeat-containing protein 37,WDR37,19.827,20.207,19.568,URINE+SERUM+PLASMA
A0A337SCH3_FELCA,WAP four-disulfide core domain protein 2,WFDC2,28.045,14.613,16.192,URINE+SERUM
M3W8X1_FELCA,X-prolyl aminopeptidase 2,XPNPEP2,17.044,12.279,14.869,URINE+SERUM
M3VVC0_FELCA,Xylosyltransferase 1 (EC 2.4.2.26) (Peptide O-xylosyltransferase 1) (Xylosyltransferase I),XYLT1,20.319,14.968,14.320,URINE
M3VZR2_FELCA,YEATS domain containing 2,YEATS2,22.315,24.118,23.804,URINE+PLASMA
A0A5F5XCJ6_FELCA,Protein YIPF3 (YIP1 family member 3),YIPF3,28.377,16.524,17.408,URINE
M3WFK3_FELCA,14-3-3 protein beta/alpha,YWHAB,20.659,19.814,20.622,URINE+SERUM+PLASMA
A0A337SCS9_FELCA,14-3-3 protein epsilon,YWHAE,23.432,20.186,20.473,URINE
M3VWG1_FELCA,14-3-3 protein gamma,YWHAG,20.879,19.898,20.189,URINE+SERUM+PLASMA
A0A5F5XZJ4_FELCA,14-3-3 protein theta,YWHAQ,21.789,19.379,20.001,URINE
M3WVC7_FELCA,14-3-3 protein zeta/delta,YWHAZ,22.451,19.706,19.244,URINE
A0A5K1VG18_FELCA,14-3-3 protein zeta/delta,YWHAZ,20.269,14.934,14.320,URINE
A0A2I2UTC5_FELCA,Zinc finger C4H2-type containing,ZC4H2,15.813,20.352,20.249,URINE+PLASMA
A0A5F5XBP5_FELCA,Zymogen granule protein 16B,ZG16B,20.543,19.307,22.462,URINE+SERUM
A0A337SLM1_FELCA,Zinc finger with KRAB and SCAN domains 1,ZKSCAN1,27.248,26.392,26.309,URINE+SERUM+PLASMA
M3WPT0_FELCA,Zinc finger with KRAB and SCAN domains 1,ZKSCAN1,26.582,25.386,25.465,URINE
A0A2I2UXF5_FELCA,Zinc finger with KRAB and SCAN domains 1,ZKSCAN1,24.677,23.231,23.298,URINE
A0A5F5XU81_FELCA,Secreted and transmembrane 1,,28.464,21.395,22.705,URINE+SERUM
A0A2I2U5G8_FELCA,Fibronectin type-III domain-containing protein,,25.746,25.705,25.575,URINE+SERUM+PLASMA
A0A5F5XGI8_FELCA,Filaggrin,,22.489,16.498,16.788,URINE
A0A5F5Y249_FELCA,Envelope polyprotein,,23.015,23.162,23.236,URINE+SERUM+PLASMA
A0A291NGR0_FELCA,IgA constant region,,25.308,21.497,21.439,URINE
A0A337S3R0_FELCA,Sushi domain-containing protein,,27.459,26.302,26.177,URINE
A0A5F5XER5_FELCA,Complement C3,,25.582,29.343,29.488,URINE+SERUM
A0A5F5XL80_FELCA,Anaphylatoxin-like domain-containing protein,,25.914,29.066,29.182,URINE+SERUM
A0A291NH43_FELCA,IgG lambda chain constant region,,15.010,17.169,16.373,URINE+PLASMA
A0A2I2V2Y7_FELCA,Sushi domain-containing protein,,26.561,23.649,23.404,URINE
A0A2I2ULZ3_FELCA,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1),,25.222,18.020,19.869,URINE+SERUM
M3W0R2_FELCA,SRCR domain-containing protein,,22.376,15.545,15.038,URINE
A0A337SP31_FELCA,Galectin,,20.572,18.358,18.609,URINE
T2HUL6_FELCA,Restriction factor for feline retrovirus X,,18.315,20.123,19.808,URINE+PLASMA
A0A291NH71_FELCA,Ig lambda variable,,28.177,25.228,25.866,URINE
A0A291NH36_FELCA,IgG lambda chain constant region,,31.644,29.886,30.071,URINE
A0A291NH39_FELCA,IgG lambda chain constant region,,20.561,20.262,19.320,URINE
A0A976N0B1_FELCA,Endogenous retrovirus group V member 2 Env polyprotein-like,,24.643,19.183,19.665,URINE
M3X050_FELCA,Ig-like domain-containing protein,,22.830,19.819,19.958,URINE
A0A291NGR2_FELCA,IgA constant region,,26.152,21.357,21.770,URINE
A0A2I2V460_FELCA,Trans-golgi network protein 2,,23.552,20.737,21.275,URINE
A0A337SE59_FELCA,"Keratin, type I cytoskeletal 19 (Cytokeratin-19) (Keratin-19)",,22.093,19.241,18.920,URINE
A0A291NGW6_FELCA,IgH variable region,,16.363,17.526,17.299,PLASMA
A0A291NGQ8_FELCA,IgA constant region,,32.033,26.811,27.046,URINE
A0A291NH16_FELCA,Ig kappa chain,,22.924,20.642,20.310,URINE
A0A291NHD0_FELCA,IgG constant region,,30.195,31.183,31.337,SERUM
A0A291NH41_FELCA,Ig kappa chain,,19.351,16.527,17.145,URINE
M3X5X6_FELCA,Sushi domain-containing protein,,25.102,22.500,22.392,URINE
A0A291NGT6_FELCA,IgH variable region,,24.993,24.130,23.874,URINE
A0A2I2UCP1_FELCA,WAP domain-containing protein,,24.468,13.888,14.650,URINE
A0A5F5Y223_FELCA,Sushi domain-containing protein,,25.402,22.343,22.097,URINE
A0A2I2U526_FELCA,Cytochrome c domain-containing protein,,21.158,18.285,18.583,URINE
A0A5F5XCZ4_FELCA,Anaphylatoxin-like domain-containing protein,,24.358,26.678,26.587,URINE+PLASMA
A0A337SKT0_FELCA,EF-hand domain-containing protein,,20.029,18.733,18.877,URINE
A0A2I2UN09_FELCA,Ig-like domain-containing protein,,26.269,26.518,26.569,URINE+SERUM+PLASMA
A0A5F5XS16_FELCA,Sushi domain-containing protein,,21.873,17.136,16.235,URINE
A0A291NH33_FELCA,IgG lambda chain constant region,,28.684,27.803,28.063,URINE+SERUM+PLASMA
A0A5F5XWJ9_FELCA,Ig-like domain-containing protein,,19.621,18.396,18.199,URINE
A0A291NH74_FELCA,IgG lambda chain constant region,,27.994,26.341,26.114,URINE
M3X7R1_FELCA,Ig-like domain-containing protein,,24.481,22.648,22.665,URINE
A0A337S7U4_FELCA,Ig-like domain-containing protein,,27.406,28.108,28.448,SERUM
T2HUV9_FELCA,Restriction factor for feline retrovirus X,,24.538,21.789,21.688,URINE
A0A337SA19_FELCA,Ig-like domain-containing protein,,19.356,19.723,19.763,URINE+SERUM+PLASMA
A0A5F5XRP7_FELCA,Ig-like domain-containing protein,,19.937,16.750,16.782,URINE
A0A291NH73_FELCA,Ig lambda variable,,25.541,22.813,23.172,URINE
A0A5F5XZ87_FELCA,Sushi domain-containing protein,,25.070,22.016,21.943,URINE
A0A2I2V5I2_FELCA,Tripeptidyl-peptidase 1 (EC 3.4.14.9) (Tripeptidyl aminopeptidase) (Tripeptidyl-peptidase I),,25.292,21.648,21.915,URINE
A0A2I2UC18_FELCA,Phosphoglycerate kinase (EC 2.7.2.3),,21.523,18.310,18.396,URINE
A0A2I2ULR9_FELCA,14-3-3 protein epsilon,,23.490,20.797,21.100,URINE
A0A291NGT2_FELCA,IgH variable region,,25.025,24.344,24.062,URINE+SERUM+PLASMA
A0A2I2U5M6_FELCA,Ig-like domain-containing protein,,16.469,17.584,17.760,URINE+SERUM
A0A337SFW4_FELCA,Ig-like domain-containing protein,,19.057,15.303,14.477,URINE
A0A291NH67_FELCA,Ig lambda variable,,27.112,25.845,26.136,URINE
A0A337S672_FELCA,Butyrophilin-like protein 1,,20.092,16.583,17.499,URINE
A0A5F5Y4V7_FELCA,Ig-like domain-containing protein,,22.606,22.278,22.305,URINE+SERUM+PLASMA
A0A5F5XUA3_FELCA,"Mucin 2, oligomeric mucus/gel-forming",,19.355,20.774,21.305,URINE+SERUM
A0A2I2UR81_FELCA,Ig-like domain-containing protein,,23.433,19.553,19.862,URINE
A0A2I2U1K0_FELCA,Ig-like domain-containing protein,,23.902,22.624,22.720,URINE
A0A291NHD9_FELCA,IgG constant region,,29.414,30.522,30.621,URINE+SERUM
A0A291NH87_FELCA,Ig lambda variable,,26.471,24.670,24.811,URINE
A0A337SLR6_FELCA,Folate receptor-like domain-containing protein,,24.388,15.893,16.015,URINE
M3XE23_FELCA,Immunoglobulin V-set domain-containing protein,,20.327,16.923,17.106,URINE
A0A291NH84_FELCA,Ig lambda variable,,19.118,17.172,17.529,URINE
A0A291NHB4_FELCA,Ig lambda variable,,24.497,22.903,22.980,URINE
A0A337S804_FELCA,Ig-like domain-containing protein,,24.346,22.248,22.485,URINE
A0A2I2U6W9_FELCA,MHC class I-like antigen recognition-like domain-containing protein,,22.103,18.431,17.680,URINE
A0A5F5XCM1_FELCA,Sushi domain-containing protein,,25.503,22.236,22.071,URINE
A0A337S723_FELCA,Histone H4,,23.006,18.623,18.943,URINE
A0A291NH77_FELCA,Ig lambda variable,,29.595,27.010,27.206,URINE
A0A5F5XIJ2_FELCA,Complement C3,,18.344,20.107,19.795,URINE+PLASMA
A0A291NGY8_FELCA,IgH variable region,,22.420,22.221,22.232,URINE+SERUM+PLASMA
M3WIA6_FELCA,Amine oxidase (EC 1.4.3.-),,21.354,21.744,21.624,URINE+SERUM+PLASMA
A0A291NGZ4_FELCA,Ig kappa chain,,29.693,27.245,27.321,URINE
A0A5F5XKA4_FELCA,Anaphylatoxin-like domain-containing protein,,19.505,22.889,22.617,URINE+PLASMA
A0A291NHC4_FELCA,Ig lambda variable,,21.899,21.229,20.881,URINE
A0A291NHA5_FELCA,Ig lambda variable,,25.031,23.512,23.383,URINE
A0A291NHG6_FELCA,IgG constant region,,22.372,25.304,25.947,URINE+SERUM
A0A291NGZ9_FELCA,Ig kappa chain,,24.985,23.021,23.589,URINE
A0A337RXE8_FELCA,Heat shock protein family A (Hsp70) member 1B,,23.489,22.573,23.205,URINE+SERUM+PLASMA
A0A5F5XT84_FELCA,Ig-like domain-containing protein,,18.533,17.844,18.393,URINE+SERUM+PLASMA
A0A291NHE9_FELCA,IgG constant region,,22.777,24.710,24.601,URINE+PLASMA
A0A291NHA8_FELCA,Ig lambda variable,,23.487,21.394,21.709,URINE
A0A291NGT3_FELCA,IgH variable region,,24.314,24.150,24.020,URINE+SERUM+PLASMA
A0A291NH42_FELCA,Ig kappa chain,,20.579,18.867,19.287,URINE
A0A5F5XMZ4_FELCA,SEA domain-containing protein,,23.369,17.673,18.511,URINE
A0A337S4X8_FELCA,CUB domain-containing protein,,19.738,17.960,17.999,URINE
Q9J054_FELCA,Infection accessory factor,,17.556,19.845,19.672,URINE+PLASMA
A0A2I2UI16_FELCA,Ig-like domain-containing protein,,23.187,22.170,22.591,URINE
A0A5F5XM97_FELCA,Anaphylatoxin-like domain-containing protein,,22.871,26.960,27.224,URINE+SERUM
A0A5F5Y205_FELCA,Ig-like domain-containing protein,,22.659,20.449,20.011,URINE
O97640_FELCA,Fibrinogen A-alpha chain,,19.098,24.178,16.711,URINE+PLASMA
A0A291NH85_FELCA,Ig lambda variable,,25.398,23.319,22.972,URINE
A0A5F5Y0U4_FELCA,"Keratin, type II cytoskeletal 8 (Cytokeratin-8) (Keratin-8)",,21.318,16.502,15.506,URINE
A0A291NH29_FELCA,Ig kappa chain,,19.180,16.962,16.598,URINE
A0A5F5XZG6_FELCA,Ig-like domain-containing protein,,22.128,20.545,19.616,URINE
M1PYE6_FELCA,Keratin 72,,19.537,17.763,18.009,URINE
A0A337SA21_FELCA,Ig-like domain-containing protein,,16.895,12.841,13.002,URINE
A0A337S1X7_FELCA,Ig-like domain-containing protein,,23.525,22.576,22.650,URINE+SERUM+PLASMA
A0A291NH90_FELCA,Ig lambda variable,,22.022,19.285,20.122,URINE
M3XG70_FELCA,SMB domain-containing protein,,19.208,16.784,16.848,URINE
A0A291NGT9_FELCA,IgH variable region,,21.123,20.328,20.003,URINE
A0A291NH93_FELCA,Ig lambda variable,,24.922,22.801,22.965,URINE
A0A291NGW2_FELCA,IgH variable region,,12.212,16.861,16.593,URINE+PLASMA
A9NJ73_FELCA,lysozyme (EC 3.2.1.17),,20.120,18.691,18.929,URINE
A0A291NH95_FELCA,Ig lambda variable,,22.015,21.976,21.220,URINE+SERUM+PLASMA
A0A291NGX0_FELCA,IgH variable region,,15.152,15.486,14.885,URINE+SERUM+PLASMA
A0A291NH81_FELCA,IgG lambda chain constant region,,25.496,23.166,23.362,URINE
A0A337SDR6_FELCA,Protein S100-A11 (Calgizzarin) (S100 calcium-binding protein A11),,18.490,18.258,18.709,URINE+SERUM+PLASMA
A0A291NHA0_FELCA,Ig lambda variable,,24.693,21.924,21.750,URINE
A0A5F5XCM6_FELCA,Ig-like domain-containing protein,,21.393,20.809,20.831,URINE+SERUM+PLASMA
A0A291NH00_FELCA,IgH variable region,,19.794,19.658,19.738,URINE+SERUM+PLASMA
A0A291NHA9_FELCA,Ig lambda variable,,21.782,20.165,20.237,URINE
A0A291NGZ6_FELCA,Ig kappa chain,,27.840,25.386,25.508,URINE
A0A291NH96_FELCA,Ig lambda variable,,20.412,20.741,18.960,URINE+PLASMA
A0A291NHC0_FELCA,Ig lambda variable,,20.369,21.209,21.457,SERUM
A0A291NHA2_FELCA,Ig lambda variable,,27.486,25.147,25.078,URINE
A0A291NHB8_FELCA,Ig lambda variable,,21.259,24.815,24.747,URINE+PLASMA
A0A5F5Y006_FELCA,CUB domain-containing protein,,15.880,20.844,21.809,URINE+SERUM
A0A291NGV1_FELCA,IgH variable region,,20.918,20.385,20.142,URINE+SERUM+PLASMA
A0A291NGW5_FELCA,IgH variable region,,19.838,18.514,18.187,URINE
A0A291NH02_FELCA,IgH variable region,,19.561,20.949,21.369,URINE+SERUM
A0A291NGY1_FELCA,IgH variable region,,24.742,24.213,24.130,URINE+SERUM+PLASMA
A0A291NGU6_FELCA,IgH variable region,,24.208,23.528,23.057,URINE
A0A291NGU9_FELCA,IgH variable region,,19.814,19.521,19.657,URINE+SERUM+PLASMA
A0A291NGW9_FELCA,IgH variable region,,22.511,21.973,21.858,URINE+SERUM+PLASMA
A0A291NGT1_FELCA,IgH variable region,,28.933,28.595,28.759,URINE+SERUM+PLASMA
A0A337SA37_FELCA,Phospholipid scramblase,,21.292,17.761,18.102,URINE
A0A4P2TLQ8_FELCA,BAFF-R protein,,22.337,11.214,10.000,URINE+SERUM
A0A2I2UM04_FELCA,Heat shock cognate 71 kDa protein (Heat shock 70 kDa protein 8),,22.158,20.940,20.633,URINE
M3VU82_FELCA,Peptidase S1 domain-containing protein,,19.258,19.469,21.008,SERUM
M3XDV4_FELCA,Ig-like domain-containing protein,,22.661,21.706,21.843,URINE+SERUM+PLASMA
A0A291NHA1_FELCA,Ig lambda variable,,24.240,22.068,22.312,URINE
A0A291NGU8_FELCA,IgH variable region,,23.679,23.246,22.706,URINE+SERUM+PLASMA
A0A291NH80_FELCA,Ig lambda variable,,25.225,23.579,23.642,URINE
E3UTY8_FELCA,S100A12,,23.065,19.456,19.386,URINE
A0A291NH69_FELCA,IgG lambda chain constant region,,21.836,18.832,17.913,URINE
M3VU84_FELCA,Peptidase S1 domain-containing protein,,20.715,22.773,21.951,URINE+PLASMA
A0A291NH98_FELCA,Ig lambda variable,,22.830,21.829,22.030,URINE
A0A291NH32_FELCA,Ig kappa chain,,21.405,19.622,19.751,URINE
A0A291NH99_FELCA,Ig lambda variable,,22.699,21.963,22.127,URINE+SERUM+PLASMA
A0A5F5XVX5_FELCA,Ig-like domain-containing protein,,19.888,19.151,19.323,URINE+SERUM+PLASMA
M3XG22_FELCA,Ig-like domain-containing protein,,23.445,21.769,21.833,URINE
A0A291NH94_FELCA,Ig lambda variable,,20.759,15.863,17.638,URINE+SERUM
A0A291NH23_FELCA,Ig kappa chain,,22.609,20.752,20.864,URINE
A0A2I2UNI7_FELCA,UBC core domain-containing protein,,18.665,20.480,21.595,URINE+SERUM
A0A291NGV6_FELCA,IgH variable region,,19.833,20.519,20.327,URINE+SERUM+PLASMA
A0A291NGX3_FELCA,IgH variable region,,22.911,21.691,21.847,URINE
A0A5F5XYD4_FELCA,IF rod domain-containing protein,,17.141,12.575,13.343,URINE
A0A291NGU3_FELCA,IgH variable region,,27.004,26.457,26.113,URINE+SERUM+PLASMA
A0A291NGW1_FELCA,IgH variable region,,19.610,21.290,21.264,URINE+PLASMA
A0A291NGZ5_FELCA,IgH variable region,,19.143,18.662,18.558,URINE+SERUM+PLASMA
A0A291NHB2_FELCA,Ig lambda variable,,21.481,18.895,19.526,URINE
A0A291NGU1_FELCA,IgH variable region,,19.501,19.237,19.354,URINE+SERUM+PLASMA
A0A5F5XTV7_FELCA,Immunoglobulin V-set domain-containing protein,,18.744,16.108,18.117,URINE+SERUM
A0A291NH88_FELCA,Ig lambda variable,,26.395,23.757,23.949,URINE
A0A291NGX9_FELCA,IgH variable region,,24.626,23.684,23.187,URINE
A0A5F5Y0A1_FELCA,Ig-like domain-containing protein,,20.523,16.257,17.197,URINE
A0A291NH89_FELCA,Ig lambda variable,,25.474,22.835,22.968,URINE
A0A291NH13_FELCA,IgH variable region,,24.676,24.205,24.124,URINE+SERUM+PLASMA
A0A291NGZ0_FELCA,IgH variable region,,17.225,16.689,17.025,URINE+SERUM+PLASMA
A0A291NGW0_FELCA,IgH variable region,,16.846,18.222,18.059,URINE+PLASMA
A0A2I2UYJ1_FELCA,Lactate/malate dehydrogenase C-terminal domain-containing protein,,18.393,12.835,12.182,URINE
A0A291NH06_FELCA,Ig kappa chain,,21.646,19.576,19.564,URINE
A0A337S8X8_FELCA,AHNAK nucleoprotein,,21.497,17.197,17.015,URINE
A0A291NGZ3_FELCA,IgH variable region,,19.455,16.796,16.647,URINE
A0A291NH97_FELCA,Ig lambda variable,,22.771,23.250,23.244,URINE+SERUM+PLASMA
A0A291NGW7_FELCA,IgH variable region,,24.156,23.362,23.468,URINE+SERUM+PLASMA
A0A337SEH4_FELCA,"Keratin, type II cytoskeletal 8 (Cytokeratin-8) (Keratin-8)",,19.866,15.633,15.551,URINE
A0A2I2UTJ7_FELCA,Ig-like domain-containing protein,,18.383,17.946,16.698,URINE+SERUM
A0A291NH59_FELCA,IgG lambda chain constant region,,29.244,26.971,27.074,URINE
A0A5F5XIG1_FELCA,Peptidase S1 domain-containing protein,,24.753,20.818,20.654,URINE
A0A291NGX1_FELCA,IgH variable region,,24.732,25.482,25.345,URINE+SERUM+PLASMA
A0A2I2UC78_FELCA,Uncharacterized protein,,17.792,16.487,16.281,URINE
A0A291NGS0_FELCA,IgA constant region,,18.853,18.833,19.597,URINE+SERUM+PLASMA
A0A291NH78_FELCA,Ig lambda variable,,23.187,22.461,22.733,URINE+SERUM+PLASMA
A0A291NHB1_FELCA,Ig lambda variable,,24.687,22.579,23.031,URINE
A0A337S574_FELCA,Histone H2A/H2B/H3 domain-containing protein,,19.054,16.218,17.076,URINE
A0A291NGX5_FELCA,IgH variable region,,23.626,23.033,23.295,URINE+SERUM+PLASMA
A0A5F5XP86_FELCA,Ig-like domain-containing protein,,20.211,19.385,19.711,URINE+SERUM+PLASMA
A0A291NGT7_FELCA,IgH variable region,,21.701,23.526,23.687,URINE+SERUM
A0A337SPY8_FELCA,NTR domain-containing protein,,22.625,15.427,15.087,URINE
A0A337SNS0_FELCA,Olfactory receptor,,19.189,17.312,17.858,URINE
A0A337SNT6_FELCA,CUB domain-containing protein,,18.679,16.271,16.277,URINE
A0A291NGZ7_FELCA,IgH variable region,,19.964,19.518,19.624,URINE+SERUM+PLASMA
A0A2I2U998_FELCA,EF-hand domain-containing protein,,19.455,17.742,17.559,URINE
A0A291NHB5_FELCA,Ig lambda variable,,18.534,17.995,17.014,URINE
A0A291NGY4_FELCA,IgH variable region,,23.447,22.667,22.378,URINE
A0A291NH86_FELCA,Ig lambda variable,,19.820,18.829,18.853,URINE+SERUM+PLASMA
A0A291NHA6_FELCA,Ig lambda variable,,18.494,19.002,19.209,URINE+SERUM+PLASMA
A0A291NGT5_FELCA,IgH variable region,,25.156,23.451,23.668,URINE
A0A2I2U5I7_FELCA,Ig-like domain-containing protein,,20.961,17.299,16.916,URINE
A0A291NH27_FELCA,Ig kappa chain,,19.051,18.299,18.494,URINE+SERUM+PLASMA
B5LX42_FELCA,Tubulin beta chain,,18.621,18.690,18.630,URINE+SERUM+PLASMA
A0A5F5Y6H2_FELCA,AHNAK nucleoprotein,,19.182,17.750,18.653,URINE
A0A291NH92_FELCA,Ig lambda variable,,21.665,22.063,22.293,URINE+SERUM+PLASMA
A0A5F5XI16_FELCA,L1 transposable element RRM domain-containing protein,,21.708,15.104,16.593,URINE+SERUM
A0A2I2URM2_FELCA,Glutathione S-transferase (EC 2.5.1.18),,19.590,14.497,15.184,URINE
A0A5F5XFA5_FELCA,Ig-like domain-containing protein,,19.354,18.980,18.596,URINE+SERUM+PLASMA
A0A291NGS9_FELCA,IgA constant region,,23.262,18.120,18.237,URINE
A0A2I2UJ66_FELCA,Kazal-like domain-containing protein,,16.739,15.163,15.574,URINE
